review_length,rating,num_exclamation_marks,contains_question_mark,uppercase_ratio,helpful_votes,is_helpful
73,5,1,0,0.0178041543,22,1
73,5,2,0,0.02903225806,4,1
73,5,1,0,0.0325732899,4,1
73,5,8,0,0.05161290323,1,0
73,5,0,0,0.02325581395,4,1
73,5,0,0,0.03389830508,0,0
73,5,2,0,0.01764705882,13,1
72,1,0,0,0.05396825397,0,0
72,1,1,0,0.04777070064,5,1
72,1,0,0,0.04181184669,0,0
72,1,0,0,0.04452054795,3,1
72,1,1,1,0.04693140794,2,0
72,1,0,0,0.02867383513,3,1
72,1,0,0,0.02461538462,2,0
72,1,0,0,0.05070422535,4,1
72,1,2,0,0.03503184713,10,1
72,2,0,0,0.01754385965,3,1
72,3,0,0,0.03050847458,2,0
72,5,0,0,0.02348993289,0,0
72,5,3,0,0.03767123288,4,1
72,5,0,0,0.03154574132,28,1
72,5,4,0,0.05555555556,3,1
72,5,1,0,0.04195804196,8,1
72,5,0,0,0.02962962963,3,1
72,5,0,0,0.04761904762,3,1
72,5,1,0,0.0262295082,0,0
72,5,1,0,0.03761755486,3,1
72,5,0,0,0.05723905724,0,0
72,5,0,0,0.02372881356,1,0
72,5,0,0,0.04651162791,0,0
72,5,1,0,0.02903225806,7,1
72,5,1,0,0.01935483871,3,1
72,5,0,0,0.02631578947,10,1
72,5,0,0,0.07449856734,0,0
72,5,0,0,1,7,1
72,5,10,0,0.0412371134,3,1
72,5,1,0,0.0303030303,4,1
72,5,0,0,0.04823151125,0,0
72,5,1,0,0.04761904762,0,0
72,5,0,0,0.03741496599,6,1
72,5,1,0,0.03875968992,2,0
72,5,1,1,0.08231707317,0,0
72,5,0,0,0.01628664495,2,0
71,1,3,0,0.02797202797,4,1
71,1,4,1,0.06101694915,6,1
71,1,0,0,0.04220779221,4,1
71,1,1,0,0.03272727273,1,0
71,1,0,0,0.02243589744,4,1
71,1,1,0,0.04516129032,1,0
71,2,0,0,0.01879699248,0,0
71,2,0,0,0.03971119134,0,0
71,3,0,0,0.03424657534,2,0
71,3,0,0,0.04140127389,4,1
71,3,0,0,0.0303030303,1,0
71,3,0,0,0.01730103806,1,0
71,4,1,0,0.01807228916,1,0
71,4,0,0,0.01346801347,1,0
71,4,0,0,0.02247191011,15,1
71,4,2,0,0.03278688525,5,1
71,4,1,0,0.02348993289,0,0
71,5,0,0,0.01904761905,0,0
71,5,1,0,0.01607717042,6,1
71,5,2,0,0.03780068729,1,0
71,5,1,0,0.0223880597,7,1
71,5,0,0,0.03422053232,0,0
71,5,1,0,0.04508196721,2,0
71,5,0,0,0.04746835443,0,0
71,5,0,0,0.01744186047,7,1
71,5,5,1,0.08843537415,31,1
71,5,2,0,0.02693602694,0,0
71,5,0,0,0.04193548387,5,1
71,5,0,0,0.03020134228,2,0
70,1,1,0,0.03416149068,3,1
70,1,0,0,0.08116883117,3,1
70,1,0,0,0.03529411765,6,1
70,1,0,0,0.06081081081,12,1
70,1,1,0,0.04452054795,8,1
70,1,0,0,0.03343465046,7,1
70,1,0,0,0.04416403785,6,1
70,1,6,1,0.1158536585,5,1
70,2,2,0,0.02996254682,3,1
70,2,2,1,0.05426356589,1,0
70,3,0,1,0.01898734177,6,1
70,4,0,0,0.02325581395,8,1
70,5,0,1,0.04012345679,4,1
70,5,1,0,0.04858299595,0,0
70,5,0,0,0.02572347267,0,0
70,5,1,0,0.02100840336,0,0
70,5,0,0,0.01465201465,0,0
70,5,2,0,0.08275862069,0,0
70,5,0,0,0.02554744526,6,1
70,5,0,0,0.01672240803,4,1
70,5,1,0,0.01811594203,2,0
70,5,0,0,0.02749140893,3,1
70,5,0,0,0,2,0
70,5,1,0,0.03678929766,2,0
70,5,1,0,0.02671755725,0,0
70,5,0,0,0.03088803089,4,1
70,5,2,0,0.02469135802,6,1
70,5,0,0,0.03180212014,4,1
70,5,1,0,0.02413793103,7,1
69,1,0,1,0.04452054795,4,1
69,1,0,0,0.06349206349,1,0
69,2,0,0,0.03412969283,9,1
69,3,2,0,0.02797202797,0,0
69,3,1,0,0.04150943396,1,0
69,4,0,0,0.03606557377,3,1
69,4,0,0,0.02866242038,0,0
69,4,0,0,0.04529616725,0,0
69,4,0,0,0.01724137931,7,1
69,5,0,0,0.06228373702,4,1
69,5,4,1,0.03738317757,2,0
69,5,0,0,0.02631578947,1,0
69,5,3,0,0.07142857143,2,0
69,5,0,0,0.02846975089,9,1
69,5,2,0,0.02693602694,4,1
69,5,2,0,0.02545454545,7,1
69,5,5,0,0.05351170569,4,1
69,5,1,0,0.04593639576,0,0
69,5,0,0,0.1054131054,1,0
69,5,3,0,0.01369863014,0,0
69,5,1,0,0.07936507937,14,1
69,5,0,0,0.02631578947,0,0
69,5,0,0,0.0258302583,0,0
69,5,1,0,0.01742160279,15,1
69,5,0,0,0.01935483871,3,1
68,1,0,0,0.03636363636,5,1
68,1,3,0,0.02880658436,1,0
68,1,0,0,0.02723735409,1,0
68,1,0,0,0.09385113269,1,0
68,2,0,0,0.03103448276,4,1
68,2,0,0,0.05862068966,5,1
68,2,0,0,0.05629139073,4,1
68,2,0,0,0.03157894737,3,1
68,3,0,0,0.02112676056,1,0
68,3,0,0,0.0202020202,14,1
68,4,0,0,0.01976284585,4,1
68,4,0,0,0.03496503497,0,0
68,4,0,0,0.01766784452,0,0
68,4,0,0,0.03053435115,1,0
68,4,1,0,0.02730375427,0,0
68,4,1,0,0.02197802198,5,1
68,5,0,0,0.04230769231,1,0
68,5,2,0,0.02090592334,0,0
68,5,1,0,0.04562737643,1,0
68,5,1,0,0.007662835249,0,0
68,5,2,0,0.04029304029,3,1
68,5,0,0,0.0233463035,0,0
68,5,0,0,0.02413793103,14,1
68,5,0,1,0.03463203463,4,1
68,5,0,0,0.02164502165,5,1
68,5,1,0,0.02909090909,2,0
68,5,0,0,0.01880877743,3,1
68,5,1,0,0.03557312253,0,0
68,5,2,0,0.04104477612,0,0
68,5,2,0,0.02215189873,3,1
68,5,0,1,0.02469135802,2,0
68,5,2,0,0.025,0,0
68,5,1,0,0.04421768707,11,1
68,5,1,0,0.09477124183,4,1
68,5,1,0,0.03424657534,4,1
68,5,0,0,0.01898734177,1,0
68,5,1,0,0.03529411765,4,1
68,5,0,0,0.02564102564,3,1
67,1,1,0,0.02491103203,1,0
67,1,0,0,0.03412969283,7,1
67,1,0,0,0.01960784314,0,0
67,1,2,0,0.1049723757,6,1
67,2,1,1,0.01075268817,9,1
67,2,0,0,0.02222222222,1,0
67,3,0,0,0.04098360656,6,1
67,3,1,0,0.04347826087,0,0
67,4,0,0,0.03886925795,0,0
67,4,0,0,0.01428571429,3,1
67,4,2,0,0.02201257862,8,1
67,4,0,0,0.02430555556,4,1
67,4,0,0,0.01748251748,6,1
67,5,0,0,0.02147239264,15,1
67,5,0,0,0.02316602317,4,1
67,5,1,0,0.0487804878,0,0
67,5,0,0,0.1655844156,0,0
67,5,1,0,0.01145038168,31,1
67,5,0,0,0.03100775194,2,0
67,5,0,0,0.02816901408,3,1
67,5,0,0,0.05241935484,3,1
67,5,0,0,0.03125,4,1
67,5,2,1,0.04230769231,1,0
67,5,2,0,0.01993355482,3,1
67,5,5,0,0.09365558912,5,1
67,5,0,0,0.02545454545,5,1
66,1,0,0,0,16,1
66,1,0,0,0.05537459283,3,1
66,1,0,0,0.03787878788,0,0
66,1,0,0,0.0276816609,1,0
66,2,0,0,0.03100775194,0,0
66,2,0,0,0.02931596091,1,0
66,2,0,0,0.03260869565,0,0
66,3,0,0,0.02976190476,3,1
66,4,0,0,0.0184501845,3,1
66,4,0,0,0.04564315353,6,1
66,4,0,0,0.03333333333,4,1
66,4,0,0,0.007042253521,7,1
66,4,0,0,0.028,0,0
66,4,0,0,0.03237410072,3,1
66,5,0,0,0.03375527426,0,0
66,5,0,0,0.02316602317,0,0
66,5,0,0,0.03448275862,4,1
66,5,1,0,0.02702702703,13,1
66,5,0,0,0.03472222222,4,1
66,5,2,0,0.04761904762,0,0
66,5,0,0,0.01865671642,4,1
66,5,0,0,0.01838235294,0,0
66,5,5,0,0.05300353357,3,1
66,5,1,0,0.05263157895,5,1
66,5,1,0,0.048,0,0
66,5,1,0,0.0390070922,0,0
66,5,0,0,0.01863354037,6,1
66,5,0,0,0.04237288136,6,1
66,5,3,0,0.04761904762,0,0
66,5,0,0,0.1202185792,4,1
66,5,5,0,0.03135888502,3,1
66,5,0,0,0.01945525292,5,1
66,5,2,0,0.04395604396,6,1
66,5,0,0,0.124,0,0
66,5,0,0,0.06597222222,9,1
66,5,0,1,0.03597122302,2,0
66,5,0,0,0.03472222222,1,0
66,5,0,0,0.02173913043,1,0
66,5,2,0,0.03543307087,16,1
65,1,2,0,0.0293040293,6,1
65,1,0,0,0.02573529412,2,0
65,2,0,0,0.03125,4,1
65,2,0,0,0.02621722846,3,1
65,2,0,0,0.09818181818,1,0
65,4,1,0,0.03703703704,0,0
65,4,0,0,0.03703703704,2,0
65,4,0,0,0.02508960573,5,1
65,4,0,0,0.02464788732,3,1
65,4,0,0,0.01937984496,4,1
65,4,0,0,0.0303030303,0,0
65,4,0,0,0.01581027668,3,1
65,4,0,0,0.02281368821,1,0
65,5,0,0,0.01365187713,0,0
65,5,0,0,0.02675585284,0,0
65,5,0,0,0.03831417625,0,0
65,5,0,0,0.04405286344,0,0
65,5,1,0,0.03463203463,0,0
65,5,0,0,0.03114186851,0,0
65,5,2,0,0.02272727273,0,0
65,5,0,0,0.03448275862,1,0
65,5,1,0,0.01639344262,2,0
65,5,2,0,0.09504132231,3,1
65,5,0,0,0.03921568627,2,0
65,5,1,0,0.01865671642,4,1
65,5,2,0,0.04590163934,0,0
65,5,1,0,0.02857142857,2,0
65,5,1,0,0.03071672355,5,1
65,5,0,0,0.03584229391,0,0
65,5,0,0,0.02919708029,0,0
65,5,0,0,0.04219409283,0,0
65,5,5,0,0.03928571429,7,1
65,5,1,0,0.04016064257,3,1
65,5,0,0,0.02888086643,0,0
64,1,2,0,0.05415162455,2,0
64,1,0,0,0.01086956522,1,0
64,2,0,0,0.03781512605,1,0
64,2,0,0,0.02,7,1
64,4,0,0,0.01503759398,3,1
64,4,0,0,0.03636363636,0,0
64,4,0,0,0.02222222222,0,0
64,4,0,0,0.03984063745,0,0
64,4,3,0,0.03571428571,1,0
64,4,0,0,0.02564102564,5,1
64,4,0,0,0.0395256917,8,1
64,4,3,0,0.03571428571,1,0
64,5,0,0,0.03543307087,0,0
64,5,0,0,0.06177606178,3,1
64,5,0,0,0.02422145329,8,1
64,5,0,0,0.02281368821,3,1
64,5,1,0,0.0221402214,0,0
64,5,0,0,0.01805054152,0,0
64,5,1,0,0.03100775194,8,1
64,5,0,0,0.04,0,0
64,5,1,0,0.01915708812,3,1
64,5,0,0,0.02032520325,3,1
64,5,7,0,0.02845528455,9,1
64,5,3,0,0.05166051661,0,0
64,5,1,0,0.02492211838,6,1
64,5,0,0,0.02675585284,0,0
64,5,2,0,0.04333333333,14,1
64,5,0,0,0.03112840467,4,1
64,5,1,0,0.04417670683,2,0
64,5,0,0,0.01948051948,3,1
64,5,1,0,0.03636363636,3,1
64,5,0,0,0.05952380952,24,1
63,1,0,0,0.04391891892,7,1
63,1,0,1,0.03869047619,6,1
63,1,0,0,0.02573529412,7,1
63,1,0,0,0.01607717042,5,1
63,1,0,0,0.04782608696,1,0
63,2,1,0,0.02654867257,1,0
63,2,2,0,0.09426229508,1,0
63,2,0,0,0.01140684411,3,1
63,3,0,0,0.03396226415,0,0
63,3,0,0,0.03157894737,4,1
63,3,0,0,0.0332103321,0,0
63,3,0,0,0.03100775194,0,0
63,4,0,0,0.01079136691,2,0
63,4,0,0,0.01785714286,3,1
63,4,0,0,0.02777777778,0,0
63,4,1,0,0,0,0
63,4,1,0,0.03319502075,4,1
63,5,0,0,0.01742160279,0,0
63,5,1,0,0.03418803419,1,0
63,5,5,0,0.0572519084,59,1
63,5,0,0,0.01779359431,4,1
63,5,0,0,0.02702702703,0,0
63,5,2,0,0.07024793388,1,0
63,5,0,0,0.03802281369,5,1
63,5,0,0,0.04263565891,0,0
63,5,1,0,0.05434782609,0,0
63,5,1,0,0.02592592593,0,0
63,5,1,0,0.02536231884,0,0
63,5,1,0,0.01444043321,1,0
63,5,3,0,0.096069869,17,1
63,5,1,0,0.04132231405,1,0
63,5,0,0,0.06007067138,0,0
63,5,1,0,0.0306122449,0,0
63,5,0,0,0.01984126984,3,1
63,5,0,0,0.03968253968,3,1
63,5,2,0,0.03071672355,1,0
63,5,1,0,0.03112840467,1,0
62,1,0,0,0.0368852459,3,1
62,1,0,0,0.02620087336,0,0
62,1,0,0,0.0368852459,3,1
62,1,0,0,0.04237288136,13,1
62,1,0,0,0.0234375,6,1
62,1,0,1,0.04230769231,9,1
62,2,0,0,0.04347826087,4,1
62,2,0,0,0.02057613169,1,0
62,2,0,0,0.03149606299,0,0
62,2,0,0,0.05627705628,17,1
62,3,0,0,0.0184501845,0,0
62,3,1,0,0.02247191011,0,0
62,3,1,0,0.06274509804,4,1
62,3,0,0,0.01418439716,3,1
62,4,2,1,0.04511278195,1,0
62,4,0,0,0.03174603175,0,0
62,4,0,0,0.03501945525,0,0
62,5,1,0,0.02777777778,5,1
62,5,0,1,0.04642857143,0,0
62,5,0,0,0.06910569106,2,0
62,5,0,0,0.01709401709,1,0
62,5,1,0,0.04819277108,4,1
62,5,2,0,0.03610108303,3,1
62,5,2,0,0.05747126437,4,1
62,5,0,0,0.02888086643,3,1
62,5,0,0,0.03249097473,3,1
62,5,0,0,0.02459016393,1,0
62,5,1,0,0.03041825095,10,1
62,5,0,0,0.064,1,0
62,5,0,0,0.06870229008,10,1
62,5,3,0,0.02112676056,4,1
62,5,0,0,0.03422053232,3,1
62,5,0,0,0.02362204724,0,0
62,5,0,0,0.01858736059,1,0
62,5,2,0,0.03930131004,0,0
62,5,0,0,0.02090592334,1,0
62,5,1,0,0.01716738197,3,1
62,5,1,0,0.01083032491,0,0
62,5,0,0,0.02597402597,3,1
62,5,1,0,0.01777777778,3,1
61,1,0,0,0.03018867925,12,1
61,1,2,0,0.03187250996,3,1
61,1,0,0,0.02008032129,10,1
61,1,2,0,0.04575163399,1,0
61,1,1,0,0.06557377049,6,1
61,1,0,1,0.04980842912,1,0
61,1,0,0,0.046692607,15,1
61,1,1,0,0.05726872247,1,0
61,1,0,0,0.03125,9,1
61,1,0,0,0.01908396947,11,1
61,2,0,0,0.0303030303,0,0
61,3,0,0,0.02734375,0,0
61,3,0,0,0.03375527426,0,0
61,3,0,0,0.02527075812,9,1
61,3,0,0,0.02419354839,3,1
61,4,0,0,1,5,1
61,4,0,0,0.0303030303,6,1
61,4,1,0,0.02380952381,1,0
61,4,0,0,0.03765690377,0,0
61,4,0,0,0.0303030303,6,1
61,4,0,0,0.03493449782,5,1
61,4,0,0,0.008928571429,1,0
61,4,2,0,0.02016129032,0,0
61,4,0,0,0.02419354839,6,1
61,4,0,0,0.03088803089,0,0
61,5,2,0,0.0234375,2,0
61,5,1,0,0.01360544218,0,0
61,5,1,0,0.024,2,0
61,5,2,0,0.02641509434,0,0
61,5,0,0,0.02314814815,0,0
61,5,1,0,0.06611570248,7,1
61,5,2,0,0.0368852459,22,1
61,5,2,0,0.032,0,0
61,5,0,0,0.02822580645,0,0
61,5,0,0,0.0153256705,0,0
61,5,2,0,0.0184501845,3,1
61,5,0,0,0.04867256637,0,0
61,5,0,0,0.01509433962,3,1
61,5,0,0,0.02985074627,4,1
61,5,0,0,0.03135888502,1,0
61,5,0,0,0.02692307692,1,0
61,5,0,0,0.04562737643,1,0
61,5,7,0,0.03308823529,3,1
61,5,0,0,0.02904564315,0,0
61,5,2,0,0.03381642512,0,0
61,5,4,0,0.07555555556,0,0
61,5,0,0,0.01034482759,5,1
61,5,0,0,0.03802281369,3,1
61,5,2,1,0.08661417323,22,1
61,5,1,0,0.04147465438,5,1
61,5,1,0,0.0375,0,0
61,5,0,0,0.04854368932,0,0
61,5,2,0,0.008403361345,7,1
61,5,4,1,0.03555555556,3,1
61,5,1,0,0.02066115702,0,0
61,5,2,0,0.032,0,0
60,1,0,0,0.07142857143,1,0
60,1,1,0,0.03433476395,0,0
60,1,3,0,0.04280155642,2,0
60,1,0,0,0.04149377593,1,0
60,2,0,0,0.03169014085,0,0
60,2,0,1,0.004184100418,2,0
60,3,0,0,0.02380952381,3,1
60,3,0,0,0.0347826087,6,1
60,4,0,0,0.0221402214,6,1
60,4,0,0,0.01581027668,0,0
60,4,0,0,0.02371541502,3,1
60,4,0,0,0.04198473282,0,0
60,4,0,0,1,4,1
60,4,0,0,0.0243902439,7,1
60,4,0,0,1,4,1
60,4,2,0,0.01271186441,4,1
60,5,0,0,0.04867256637,0,0
60,5,1,0,0.02074688797,0,0
60,5,1,0,0.03587443946,3,1
60,5,2,0,0.05714285714,0,0
60,5,0,0,0.02991452991,11,1
60,5,2,0,0.06422018349,10,1
60,5,0,0,0.02255639098,0,0
60,5,2,0,0.03174603175,0,0
60,5,0,0,0.03879310345,6,1
60,5,2,0,0.06422018349,10,1
60,5,0,0,0.04290429043,1,0
60,5,1,0,0.01449275362,3,1
60,5,0,0,0.02118644068,2,0
60,5,0,0,0.0546875,1,0
60,5,0,0,0.02049180328,4,1
60,5,1,0,0.01824817518,1,0
60,5,1,0,0.04016064257,1,0
60,5,1,0,0.02459016393,1,0
60,5,2,0,0.01953125,0,0
60,5,1,0,0.04032258065,0,0
60,5,1,0,0.01798561151,4,1
60,5,1,0,0.04044117647,0,0
60,5,0,0,0.03597122302,0,0
60,5,1,0,0.07171314741,23,1
60,5,0,0,0.01526717557,0,0
60,5,0,0,0.05813953488,5,1
60,5,4,0,0.06425702811,1,0
60,5,0,0,0.02092050209,26,1
60,5,2,0,0.09489051095,3,1
59,1,2,0,0.04504504505,0,0
59,1,2,0,0.1201716738,5,1
59,1,0,0,0.01731601732,0,0
59,1,0,0,0.03418803419,0,0
59,1,0,0,0.02448979592,3,1
59,2,0,0,0.01606425703,0,0
59,3,0,0,0.044,3,1
59,3,0,0,0.02127659574,1,0
59,4,0,0,0.0368852459,9,1
59,4,0,0,0.01694915254,7,1
59,4,3,0,0.03819444444,1,0
59,5,0,0,0.01632653061,5,1
59,5,0,0,0.06329113924,0,0
59,5,2,1,0.03719008264,3,1
59,5,1,0,0.03265306122,8,1
59,5,0,0,0.04850746269,0,0
59,5,0,0,0.02336448598,0,0
59,5,0,0,0.01282051282,0,0
59,5,0,0,0.03196347032,4,1
59,5,0,0,0.1007194245,0,0
59,5,0,0,0.06944444444,0,0
59,5,0,0,0.02721088435,3,1
59,5,0,0,0.03111111111,8,1
59,5,0,0,0.04147465438,7,1
59,5,0,0,0.03286384977,1,0
59,5,0,0,0.02577319588,0,0
59,5,1,0,0.03212851406,0,0
59,5,0,0,0.02232142857,0,0
59,5,1,0,0.03305785124,1,0
59,5,2,0,0.07368421053,2,0
59,5,1,0,0.03100775194,5,1
59,5,0,0,0.01282051282,10,1
59,5,0,1,0.02928870293,0,0
59,5,1,0,0.05809128631,20,1
59,5,1,0,0.03435114504,0,0
59,5,0,0,0.1007194245,0,0
59,5,3,0,0.01865671642,0,0
59,5,0,0,0.06276150628,0,0
59,5,0,0,0.01941747573,1,0
59,5,3,0,0.01515151515,4,1
59,5,0,0,0.1007194245,0,0
58,1,0,0,0.055,0,0
58,1,0,0,0.05217391304,0,0
58,1,0,1,0.04444444444,13,1
58,1,0,0,0.0460251046,0,0
58,2,0,0,0.02790697674,0,0
58,2,1,0,0.03982300885,0,0
58,3,0,0,0.01941747573,0,0
58,3,0,0,0.03719008264,1,0
58,3,0,0,0.02978723404,3,1
58,3,0,0,0.01860465116,0,0
58,3,0,0,0.01327433628,0,0
58,3,0,0,0.0474137931,0,0
58,4,0,0,0.01369863014,5,1
58,4,2,0,0.01229508197,4,1
58,4,0,0,0.01244813278,3,1
58,5,1,0,0.01739130435,2,0
58,5,1,0,0.02631578947,0,0
58,5,2,0,0.04,3,1
58,5,0,0,0.02834008097,3,1
58,5,2,0,0.06827309237,0,0
58,5,1,0,0.03797468354,8,1
58,5,8,0,0.02898550725,0,0
58,5,0,0,0.02032520325,0,0
58,5,0,0,0.02409638554,0,0
58,5,0,0,0.05084745763,3,1
58,5,1,0,0.03797468354,8,1
58,5,0,0,0.03982300885,0,0
58,5,0,0,0.04329004329,3,1
58,5,0,0,0.05118110236,4,1
58,5,0,0,0.02868852459,0,0
58,5,1,0,0.04621848739,2,0
58,5,0,0,0.01454545455,4,1
58,5,0,0,0.02057613169,1,0
58,5,0,0,0.05603448276,6,1
58,5,0,0,0.01421800948,15,1
58,5,0,0,0.05603448276,6,1
58,5,0,0,0.04329004329,1,0
58,5,0,0,0.01408450704,7,1
58,5,0,0,0.01034482759,2,0
58,5,2,0,0.02192982456,3,1
58,5,0,0,0.02489626556,10,1
58,5,0,0,0.03265306122,6,1
58,5,1,0,0.02941176471,3,1
58,5,1,0,0.03529411765,1,0
58,5,3,0,0.07211538462,3,1
58,5,0,0,0.01716738197,0,0
58,5,0,0,0.02822580645,0,0
58,5,2,0,0.02473498233,4,1
57,1,0,0,0.02916666667,7,1
57,1,3,0,0.03349282297,9,1
57,1,0,0,0.04524886878,2,0
57,1,0,0,0.03347280335,1,0
57,1,0,0,0.03358208955,4,1
57,2,0,0,0.03433476395,4,1
57,3,0,0,0.01428571429,0,0
57,3,0,0,0.02727272727,0,0
57,3,0,0,0.01793721973,0,0
57,3,0,0,0.01826484018,5,1
57,3,0,0,0.03524229075,8,1
57,3,0,0,0.03493449782,0,0
57,4,1,0,0.03524229075,0,0
57,4,0,0,0.02790697674,0,0
57,4,0,0,0.02868852459,0,0
57,4,0,0,0.05676855895,0,0
57,5,0,0,0.04347826087,3,1
57,5,2,0,0.07746478873,0,0
57,5,1,0,0.02752293578,1,0
57,5,0,0,0.01315789474,0,0
57,5,0,0,0.06882591093,0,0
57,5,1,0,0.08490566038,4,1
57,5,3,0,0.01801801802,6,1
57,5,0,0,0.04109589041,1,0
57,5,0,0,0.02083333333,0,0
57,5,0,0,0.015625,0,0
57,5,0,0,0.03902439024,2,0
57,5,3,0,0.02145922747,0,0
57,5,0,0,0.01550387597,3,1
57,5,0,0,0.02985074627,4,1
57,5,0,0,0.03240740741,2,0
56,1,0,0,0.01287553648,0,0
56,1,0,0,0.03773584906,5,1
56,1,0,0,0.03375527426,5,1
56,1,0,0,0.04651162791,5,1
56,1,0,0,0.02155172414,7,1
56,1,0,0,0.02135231317,3,1
56,1,0,0,0.01886792453,17,1
56,2,0,0,0.004310344828,3,1
56,2,0,0,0.02564102564,4,1
56,2,0,0,0.04651162791,0,0
56,2,0,0,0.02325581395,1,0
56,3,0,0,0.02479338843,0,0
56,3,0,0,0,0,0
56,4,0,0,0.03162055336,3,1
56,4,1,0,0.02232142857,1,0
56,4,0,0,0.02752293578,3,1
56,5,0,0,0.0202020202,0,0
56,5,0,0,0.04081632653,1,0
56,5,0,0,0,2,0
56,5,0,0,0.01843317972,3,1
56,5,0,0,0.04081632653,0,0
56,5,1,0,0.01793721973,2,0
56,5,1,1,0.01276595745,12,1
56,5,0,0,0.03535353535,0,0
56,5,2,0,0.0303030303,5,1
56,5,0,0,0.05333333333,0,0
56,5,1,0,0.02242152466,1,0
56,5,0,0,0.04824561404,0,0
56,5,0,0,0.02242152466,5,1
56,5,0,0,0.0347826087,3,1
56,5,2,0,0.02083333333,0,0
56,5,0,0,0.02991452991,5,1
56,5,0,0,0.02358490566,0,0
56,5,0,0,0.05737704918,1,0
56,5,0,0,0.04184100418,1,0
56,5,0,0,0.02803738318,0,0
56,5,0,0,0.07653061224,5,1
56,5,0,0,0.04184100418,5,1
56,5,2,0,0.007662835249,4,1
56,5,0,0,0.03381642512,7,1
56,5,0,0,0.02510460251,2,0
55,1,1,0,0.03214285714,6,1
55,1,1,0,0.05078125,6,1
55,1,0,0,0.05882352941,1,0
55,1,1,0,0.1338582677,3,1
55,1,1,0,0.01619433198,2,0
55,1,0,0,0.02884615385,0,0
55,2,1,0,0.02272727273,3,1
55,2,0,0,0.02314814815,3,1
55,2,0,0,0.02608695652,7,1
55,2,0,0,0.02222222222,3,1
55,3,0,0,0.02459016393,0,0
55,3,1,0,0.03636363636,0,0
55,3,0,0,0.04205607477,0,0
55,4,0,0,0.04455445545,2,0
55,4,0,0,0.02654867257,4,1
55,4,1,0,0.01785714286,0,0
55,4,0,0,0.02427184466,0,0
55,4,0,0,0.0141509434,3,1
55,5,1,0,0.03493449782,2,0
55,5,1,0,0.0332103321,6,1
55,5,0,0,0.02272727273,3,1
55,5,0,0,0.01785714286,6,1
55,5,4,0,0.04265402844,4,1
55,5,0,0,0.00790513834,3,1
55,5,0,0,0,1,0
55,5,3,0,0.03137254902,1,0
55,5,1,0,0.05238095238,0,0
55,5,1,0,0,4,1
55,5,2,0,0.02916666667,0,0
55,5,0,0,0.03448275862,1,0
55,5,2,0,0.03389830508,5,1
55,5,0,0,0.02752293578,1,0
55,5,0,0,0.06910569106,5,1
55,5,3,0,0.04029304029,4,1
55,5,3,0,0.04807692308,1,0
55,5,0,0,0.02597402597,0,0
55,5,0,0,0.01619433198,6,1
55,5,0,0,0.04453441296,3,1
55,5,1,0,0.05050505051,0,0
55,5,0,0,0.09259259259,1,0
55,5,1,0,0.02145922747,4,1
55,5,0,0,0.07692307692,3,1
55,5,3,0,0.05691056911,5,1
55,5,0,0,0.03720930233,0,0
54,1,0,0,0.02314814815,3,1
54,1,0,0,0.02475247525,7,1
54,2,0,0,0.0347826087,1,0
54,2,0,0,0.03431372549,3,1
54,2,0,0,0.03125,0,0
54,3,0,0,0.0412371134,0,0
54,3,0,0,0.02100840336,6,1
54,3,3,0,0.0350877193,0,0
54,3,2,0,0.1047619048,3,1
54,3,0,0,0.01363636364,3,1
54,4,0,1,0.02139037433,0,0
54,4,1,0,0.02926829268,0,0
54,4,0,0,0.04306220096,0,0
54,5,1,1,0.02542372881,0,0
54,5,2,0,0.03398058252,0,0
54,5,2,0,0.02941176471,1,0
54,5,0,0,0.03652968037,0,0
54,5,0,0,0.03461538462,2,0
54,5,1,0,0.03286384977,3,1
54,5,0,0,0.02092050209,1,0
54,5,2,1,0.08837209302,3,1
54,5,3,0,0.05349794239,1,0
54,5,1,0,0.02928870293,1,0
54,5,1,0,0.02450980392,0,0
54,5,1,0,0.03017241379,0,0
54,5,2,1,0.02380952381,0,0
54,5,5,0,0.08583690987,1,0
54,5,1,0,0.02941176471,1,0
54,5,1,0,0.02262443439,3,1
54,5,5,0,0.03076923077,3,1
54,5,5,0,0.05357142857,2,0
54,5,0,0,0.02830188679,0,0
54,5,0,0,0.02985074627,4,1
54,5,0,0,0.0108401084,10,1
54,5,0,0,0.0347826087,0,0
54,5,1,0,0.04219409283,4,1
54,5,1,0,0.0511627907,4,1
54,5,5,0,0.09523809524,3,1
54,5,0,0,0.03587443946,7,1
54,5,0,0,0.02955665025,0,0
54,5,0,0,0.01680672269,0,0
54,5,0,0,0.02183406114,3,1
54,5,1,0,0.028,3,1
54,5,0,0,0.03286384977,0,0
53,1,0,0,0.03463203463,5,1
53,1,1,1,0.03524229075,4,1
53,1,0,0,0.04830917874,72,1
53,1,0,0,0.01477832512,1,0
53,1,0,0,0.03365384615,4,1
53,1,4,0,0.0303030303,3,1
53,2,0,0,0.02074688797,3,1
53,3,0,0,0.01025641026,0,0
53,3,0,0,0.02777777778,0,0
53,4,0,0,0.01463414634,4,1
53,4,0,0,0.03524229075,0,0
53,4,0,0,0.01265822785,0,0
53,4,0,0,0.02489626556,3,1
53,4,0,0,0.03043478261,11,1
53,5,1,0,0.04641350211,0,0
53,5,0,0,0.01357466063,0,0
53,5,0,0,0.02409638554,2,0
53,5,0,0,0.0198019802,1,0
